project,subject_id,run_name,target_id,function_name,mutant_id,mutant_hash,build_status,test_status,killed,stored_killed,executable,target_test_count,executed_test_count,failing_test_count,error_test_count,skipped_test_count,not_run_test_count,test_results_source,log_path,test_name,eligible,executed,outcome,duration_ms,failure_type,message,worker_id,execution_index
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testAddDeleteToOneFileArchive,True,True,FAIL,,TEST_FAILURE,Observed in defects4j failing-tests list,1,4
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testAddToEmptyArchive,True,True,FAIL,,TEST_FAILURE,Observed in defects4j failing-tests list,1,5
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testChangeSetResults,True,True,FAIL,,TEST_FAILURE,Observed in defects4j failing-tests list,1,6
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteAddDelete,True,True,PASS,,,,1,7
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteAddToOneFileArchive,True,True,FAIL,,TEST_FAILURE,Observed in defects4j failing-tests list,1,8
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteDir,True,True,PASS,,,,1,9
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteDir2,True,True,PASS,,,,1,10
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteDir3,True,True,PASS,,,,1,11
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFile,True,True,PASS,,,,1,12
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFile2,True,True,PASS,,,,1,13
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAndAddToAr,True,True,FAIL,,TEST_FAILURE,Observed in defects4j failing-tests list,1,14
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAndAddToJar,True,True,FAIL,,TEST_FAILURE,Observed in defects4j failing-tests list,1,15
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAndAddToTar,True,True,FAIL,,TEST_FAILURE,Observed in defects4j failing-tests list,1,16
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAndAddToZip,True,True,FAIL,,TEST_FAILURE,Observed in defects4j failing-tests list,1,17
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAr,True,True,PASS,,,,1,18
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromJar,True,True,PASS,,,,1,19
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromTar,True,True,PASS,,,,1,20
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromZip,True,True,PASS,,,,1,21
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeletePlusAdd,True,True,FAIL,,TEST_FAILURE,Observed in defects4j failing-tests list,1,22
Compress,Compress_3,batch04__Compress_3__perform__compress_3f_perform_line64,compress_3f_perform__line64_127,perform,m03,508c5001688138b12ade3679bdb8cf0e1be610978098f8dc40ebf8ac584c3e6f,SUCCESS,FAIL,True,True,True,23,23,11,0,0,0,test_results.csv,harness/executions/java/llm/batch04/runs/batch04__Compress_3__perform__compress_3f_perform_line64/execution/m03.log,org.apache.commons.compress.changes.ChangeSetTestCase::testDeletePlusAddSame,True,True,FAIL,,TEST_FAILURE,Observed in defects4j failing-tests list,1,23
